#               DENSITY,             VELOCITY-X,             VELOCITY-Y,               PRESSURE,            TEMPERATURE,              VISCOSITY
 9.8992792130274454e-01  3.9227959517724426e-01  1.1723247673621871e-01  9.8601352635510209e-01  9.9604577781532733e-01  0.0000000000000000e+00
 9.8820376715538005e-01  4.0168287569441441e-01  1.0514063910328035e-01  9.8360945124152099e-01  9.9535084153030107e-01  0.0000000000000000e+00
 9.8679031058199751e-01  4.0935464980777386e-01  9.3396949831544743e-02  9.8164262220462295e-01  9.9478340198300264e-01  0.0000000000000000e+00
 9.8565695047183399e-01  4.1551894029778846e-01  8.2059777421425395e-02  9.8006713684085145e-01  9.9432884470777938e-01  0.0000000000000000e+00
 9.8477595605318691e-01  4.2035355830043092e-01  7.1158574997667243e-02  9.7884600973236824e-01  9.9397838027587038e-01  0.0000000000000000e+00
 9.8412855005459643e-01  4.2399776704519243e-01  6.0708306378023144e-02  9.7795188927215160e-01  9.9372372564325873e-01  0.0000000000000000e+00
 9.8369589079399244e-01  4.2656260120917794e-01  5.0719151371278456e-02  9.7736025934254311e-01  9.9355935964484376e-01  0.0000000000000000e+00
 9.8346701445972340e-01  4.2816704700666841e-01  4.1205676073050826e-02  9.7705353766577285e-01  9.9347870675919547e-01  0.0000000000000000e+00
 9.8343014923210825e-01  4.2886735771231743e-01  3.2180769395140779e-02  9.7701672158523512e-01  9.9347851227473483e-01  0.0000000000000000e+00
 9.8357317716819959e-01  4.2873001638639696e-01  2.3666027015694750e-02  9.7723365572638543e-01  9.9355460113291616e-01  0.0000000000000000e+00
 9.8388311142381812e-01  4.2781715372347151e-01  1.5687630640101796e-02  9.7768684142159890e-01  9.9370222953288412e-01  0.0000000000000000e+00
 9.8434748288797935e-01  4.2622649209875962e-01  8.2750323455070603e-03  9.7835750859266646e-01  9.9391477664194494e-01  0.0000000000000000e+00
 9.8494801229029560e-01  4.2401622948238549e-01  1.4536778969735243e-03  9.7922179245265661e-01  9.9418627199995702e-01  0.0000000000000000e+00
 9.8566411254307140e-01  4.2126532720567511e-01 -4.7559408938427934e-03  9.8025235180533132e-01  9.9450952848047058e-01  0.0000000000000000e+00
 9.8647484638919469e-01  4.1806621502090657e-01 -1.0343857276180059e-02  9.8141977661534729e-01  9.9487562222964898e-01  0.0000000000000000e+00
 9.8735592640468395e-01  4.1452875838845560e-01 -1.5314231295136432e-02  9.8269108691896434e-01  9.9527542261005542e-01  0.0000000000000000e+00
 9.8828462483116020e-01  4.1071517781184841e-01 -1.9685036287030038e-02  9.8403586338533910e-01  9.9570087266454566e-01  0.0000000000000000e+00
 9.8923762288011696e-01  4.0669045329710007e-01 -2.3488118371867966e-02  9.8542424105643667e-01  9.9614513061828602e-01  0.0000000000000000e+00
 9.9019718833912473e-01  4.0251986204688489e-01 -2.6768048651731297e-02  9.8683183038515121e-01  9.9660132547980873e-01  0.0000000000000000e+00
 9.9114685865362628e-01  3.9826769043757726e-01 -2.9578957318678850e-02  9.8823769239032044e-01  9.9706484842492726e-01  0.0000000000000000e+00
 9.9207672138449488e-01  3.9395032212626391e-01 -3.1977108284365167e-02  9.8962864253900973e-01  9.9753236942998869e-01  0.0000000000000000e+00
 9.9297716026112637e-01  3.8957091148862505e-01 -3.4018175629418550e-02  9.9099470550457047e-01  9.9800352431466366e-01  0.0000000000000000e+00
 9.9384528951198559e-01  3.8512742002465672e-01 -3.5754319285305411e-02  9.9233295106114028e-01  9.9847829590097703e-01  0.0000000000000000e+00
 9.9467808104867028e-01  3.8060729787464859e-01 -3.7230771318916035e-02  9.9364298858836764e-01  9.9895936938792185e-01  0.0000000000000000e+00
 9.9547721165427649e-01  3.7596709471028011e-01 -3.8482061027397950e-02  9.9492920998346368e-01  9.9944950857297687e-01  0.0000000000000000e+00
 9.9624265038545934e-01  3.7115400528221570e-01 -3.9533097265508979e-02  9.9619678689598667e-01  9.9995396353543531e-01  0.0000000000000000e+00
 9.9697688106886595e-01  3.6611721966692162e-01 -4.0400889734413865e-02  9.9745214142557304e-01  1.0004767014819820e+00  0.0000000000000000e+00
 9.9767944840375722e-01  3.6079588664525841e-01 -4.1094338518430903e-02  9.9870156768125407e-01  1.0010244966748914e+00  0.0000000000000000e+00
 9.9835174332594734e-01  3.5511765879213508e-01 -4.1615508267448149e-02  9.9995146612415464e-01  1.0016023639052085e+00  0.0000000000000000e+00
 9.9899022994767206e-01  3.4898327609294477e-01 -4.1959131685516085e-02  1.0012070689139909e+00  1.0022190797265706e+00  0.0000000000000000e+00
 9.9959370451262997e-01  3.4229185273066415e-01 -4.2116872572988941e-02  1.0024743990710168e+00  1.0028818654473135e+00  0.0000000000000000e+00
 1.0001548885265266e+00  3.3489322934827098e-01 -4.2072514889539815e-02  1.0037586397231206e+00  1.0036031931033238e+00  0.0000000000000000e+00
 1.0006700383511091e+00  3.2661839835189638e-01 -4.1806265611253272e-02  1.0050668344223452e+00  1.0043938520218725e+00  0.0000000000000000e+00
 1.0011275534448258e+00  3.1720439608116857e-01 -4.1285451840694355e-02  1.0064058683189510e+00  1.0052723699951749e+00  0.0000000000000000e+00
 1.0015244343455219e+00  3.0635221023663928e-01 -4.0471789601669479e-02  1.0077896029012501e+00  1.0062556322550660e+00  0.0000000000000000e+00
 1.0018436797293007e+00  2.9362138688944661e-01 -3.9307360438080821e-02  1.0092264271179616e+00  1.0073691610158744e+00  0.0000000000000000e+00
 1.0021068765187211e+00  2.7853173065785464e-01 -3.7727671942364441e-02  1.0107555680971891e+00  1.0086305081634739e+00  0.0000000000000000e+00
 1.0022869448582941e+00  2.6024574995131922e-01 -3.5618193461699241e-02  1.0123835382371660e+00  1.0100735557124310e+00  0.0000000000000000e+00
 1.0024630943990689e+00  2.3679740162838511e-01 -3.2706104500846045e-02  1.0142750577775834e+00  1.0117829408828216e+00  0.0000000000000000e+00
 1.0023137362529448e+00  2.0323365226380030e-01 -2.8295350033252498e-02  1.0162987212713215e+00  1.0139527021455961e+00  0.0000000000000000e+00
 1.0029661555695790e+00  1.5131780689857360e-01 -2.1216217929962415e-02  1.0196738327094870e+00  1.0166582661310442e+00  0.0000000000000000e+00
 1.0023269429799799e+00  7.6892443284260495e-02 -1.0892126388785412e-02  1.0215396002126078e+00  1.0191680542633201e+00  0.0000000000000000e+00
